anio,mes,ciclo_laboral,day,dia_label,fin_de_semana,principo_mes,fin_de_mes,hora,noche,horario_bancario,delito_tipo,delito_subtipo,uso_arma,calle,cajeros_a_100,cajeros_a_200,banco,red,bancos_a_100,bancos_a_200,comisarias_a_100,comisarias_a_200,precio_m2_usd,densidad_pob,pct_hogares_nbi,barrio,comuna
2023,SEPTIEMBRE,Ciclo laboral,10,DOMINGO,si,no,no,17,no,no,Robo,Robo total,SI,PASAJE,no,no,Banco Patagonia,BANELCO,no,no,no,no,1927,7225.493978841236,0.04040404040404041,VILLA REAL,10
2023,ABRIL,Ciclo laboral,27,JUEVES,no,no,si,18,si,no,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2532,42016.24964233709,0.006802721088435374,VILLA CRESPO,15
2023,OCTUBRE,Ciclo laboral,18,MIERCOLES,no,no,no,14,no,si,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2532,25486.210197537705,0.04887218045112782,VILLA CRESPO,15
2023,MAYO,Ciclo laboral,15,LUNES,no,no,no,8,no,no,Robo,Robo total,NO,CALLE,si,si,BANCO DE LA NACION ARGENTINA,LINK,si,si,no,no,2619,20507.07364603942,0.00997506234413965,VILLA ORTUZAR,15
2023,JULIO,Ciclo laboral,29,SABADO,si,no,si,21,si,no,Robo,Robo total,NO,CALLE,si,si,BANCO DE LA NACION ARGENTINA,LINK,si,si,no,no,2619,20507.07364603942,0.00997506234413965,VILLA ORTUZAR,15
2023,JUNIO,Ciclo laboral,12,LUNES,no,no,no,13,no,si,Robo,Robo total,NO,AVENIDA,no,no,Banco Comafi,BANELCO,no,no,no,no,2208,1696.9973844906335,0.017142857142857144,PARQUE CHACABUCO,7
2023,ENERO,Vacaciones,4,MIERCOLES,no,si,no,13,no,si,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,1097,8225.611993995497,0.04498269896193772,LUGANO,8
2023,ENERO,Vacaciones,9,LUNES,no,no,no,1,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,1097,9092.224292657116,0.09580838323353294,LUGANO,8
2023,ENERO,Vacaciones,15,DOMINGO,si,no,no,16,no,no,Robo,Robo total,SI,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,1097,30423.740305103664,0.0634441087613293,LUGANO,8
2023,ENERO,Vacaciones,20,VIERNES,no,no,no,14,no,si,Robo,Robo total,SI,AVENIDA,no,no,ICBC,BANELCO,no,no,no,no,1097,1129.2752214213122,0.028125,LUGANO,8
2023,ENERO,Vacaciones,26,JUEVES,no,no,si,15,no,si,Robo,Robo total,SI,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,1097,8325.46245159474,0,LUGANO,8
2023,FEBRERO,Vacaciones,1,MIERCOLES,no,si,no,21,si,no,Robo,Robo total,NO,AVENIDA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,1600,2467.641127037888,0.0670391061452514,PARQUE AVELLANEDA,9
2023,ENERO,Vacaciones,24,MARTES,no,no,si,21,si,no,Robo,Robo total,NO,AVENIDA,no,si,Banco Santander Río,BANELCO,no,no,no,no,2030,7900.56792728001,0.02586206896551724,MATADEROS,9
2023,FEBRERO,Vacaciones,3,VIERNES,no,si,no,4,si,no,Robo,Robo total,SI,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,1097,3822.037109479619,0.1760154738878143,LUGANO,8
2023,FEBRERO,Vacaciones,14,MARTES,no,no,no,21,si,no,Robo,Robo total,NO,AVENIDA,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,1097,27376.58201078658,0.2266928361138371,LUGANO,8
2023,ABRIL,Ciclo laboral,11,MARTES,no,no,no,20,si,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Patagonia,BANELCO,no,no,no,no,1097,33888.92072491905,0.003937007874015748,LUGANO,8
2023,SEPTIEMBRE,Ciclo laboral,15,VIERNES,no,no,no,21,si,no,Robo,Robo total,NO,AVENIDA,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,1097,2787.609758459863,0.0481283422459893,LUGANO,8
2023,SEPTIEMBRE,Ciclo laboral,27,MIERCOLES,no,no,si,15,no,si,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,1097,11802.820660729087,0.036101083032490974,LUGANO,8
2023,OCTUBRE,Ciclo laboral,11,MIERCOLES,no,no,no,14,no,si,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,1097,24442.172698777827,0.2479108635097493,LUGANO,8
2023,SEPTIEMBRE,Ciclo laboral,17,DOMINGO,si,no,no,23,si,no,Robo,Robo total,NO,AVENIDA,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,1097,7188.876421923079,0.02553191489361702,LUGANO,8
2023,OCTUBRE,Ciclo laboral,21,SABADO,si,no,no,21,si,no,Robo,Robo total,SI,CALLE,si,si,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,si,si,no,si,1097,6654.135224667725,0.009345794392523364,LUGANO,8
2023,OCTUBRE,Ciclo laboral,24,MARTES,no,no,si,20,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,1097,9727.986271505457,0.032467532467532464,LUGANO,8
2023,DICIEMBRE,Vacaciones,16,SABADO,si,no,no,8,no,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,1097,12078.507158469218,0.026785714285714284,LUGANO,8
2023,DICIEMBRE,Vacaciones,23,SABADO,si,no,no,20,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,no,no,no,1097,11802.820660729087,0.036101083032490974,LUGANO,8
2023,MARZO,Ciclo laboral,1,MIERCOLES,no,si,no,12,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Itaú,BANELCO,no,no,no,no,2101,14561.83134814209,0.0804953560371517,PATERNAL,15
2023,ABRIL,Ciclo laboral,28,VIERNES,no,no,si,13,no,si,Robo,Robo total,SI,CALLE,no,si,BANCO DE LA NACION ARGENTINA,LINK,no,si,no,no,2101,29284.65843963763,0.053117782909930716,PATERNAL,15
2023,MAYO,Ciclo laboral,19,VIERNES,no,no,no,2,si,no,Robo,Robo total,NO,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,2101,6097.54028415656,0.08438818565400844,PATERNAL,15
2023,SEPTIEMBRE,Ciclo laboral,29,VIERNES,no,no,si,20,si,no,Robo,Robo total,NO,AVENIDA,no,si,Banco Santander Río,BANELCO,no,no,si,si,2751,1946.3534558695806,0.2310866574965612,CHACARITA,15
2023,SEPTIEMBRE,Ciclo laboral,29,VIERNES,no,no,si,21,si,no,Robo,Robo total,SI,AVENIDA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2751,1946.3534558695806,0.2310866574965612,CHACARITA,15
2023,NOVIEMBRE,Ciclo laboral,1,MIERCOLES,no,si,no,17,no,si,Robo,Robo total,NO,AVENIDA,si,si,Banco Supervielle,BANELCO,no,no,no,no,2101,17983.221616584615,0.1111111111111111,PATERNAL,15
2023,DICIEMBRE,Vacaciones,4,LUNES,no,si,no,13,no,si,Robo,Robo total,NO,AVENIDA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2751,1946.3534558695806,0.2310866574965612,CHACARITA,15
2023,MARZO,Ciclo laboral,8,MIERCOLES,no,no,no,14,no,si,Robo,Robo total,NO,PASAJE,no,no,ICBC,BANELCO,no,no,no,no,1879,16499.061295795404,0.06910569105691057,SAN CRISTOBAL,3
2023,SEPTIEMBRE,Ciclo laboral,28,JUEVES,no,no,si,15,no,si,Robo,Robo total,NO,CALLE,no,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,1879,25437.899686639517,0.06369426751592357,SAN CRISTOBAL,3
2023,MAYO,Ciclo laboral,17,MIERCOLES,no,no,no,11,no,si,Robo,Robo total,SI,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2080,14202.620813713585,0.03597122302158273,BOEDO,5
2023,MAYO,Ciclo laboral,22,LUNES,no,no,no,23,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,2080,14434.075547035362,0.05214723926380368,BOEDO,5
2023,ENERO,Vacaciones,25,MIERCOLES,no,no,si,19,si,no,Robo,Robo total,NO,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,1097,3822.037109479619,0.1760154738878143,LUGANO,8
2023,FEBRERO,Vacaciones,25,SABADO,si,no,si,21,si,no,Robo,Robo total,SI,CALLE,no,no,Banco Supervielle,BANELCO,no,no,no,no,1097,5467.729014459298,0.010676156583629894,LUGANO,8
2023,MARZO,Ciclo laboral,2,JUEVES,no,si,no,20,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Supervielle,BANELCO,no,no,no,no,1590,6895.385375806163,0.05904059040590406,VILLA RIACHUELO,8
2023,JUNIO,Ciclo laboral,23,VIERNES,no,no,no,12,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Supervielle,BANELCO,si,si,no,no,1590,6808.488081712601,0,VILLA RIACHUELO,8
2023,JULIO,Ciclo laboral,15,SABADO,si,no,no,1,si,no,Robo,Robo total,NO,AVENIDA,si,si,Banco Supervielle,BANELCO,si,si,no,no,1590,6808.488081712601,0,VILLA RIACHUELO,8
2023,AGOSTO,Ciclo laboral,3,JUEVES,no,si,no,19,si,no,Robo,Robo total,SI,AVENIDA,si,si,Banco Galicia,BANELCO,si,si,no,no,1097,11904.732056388722,0.32752613240418116,LUGANO,8
2023,DICIEMBRE,Vacaciones,8,VIERNES,no,no,no,8,no,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Supervielle,BANELCO,no,no,no,no,1590,69373.41836221205,0.02040816326530612,VILLA RIACHUELO,8
2023,JULIO,Ciclo laboral,20,JUEVES,no,no,no,12,no,si,Robo,Robo total,NO,CALLE,si,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2173,8725.97533300473,0,LINIERS,9
2023,ENERO,Vacaciones,10,MARTES,no,no,no,23,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,1600,7889.677878039136,0.09885931558935361,PARQUE AVELLANEDA,9
2023,MARZO,Ciclo laboral,14,MARTES,no,no,no,16,no,si,Robo,Robo total,NO,AVENIDA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,1600,7623.000520366209,0.056666666666666664,PARQUE AVELLANEDA,9
2023,ABRIL,Ciclo laboral,30,DOMINGO,si,no,si,1,si,no,Robo,Robo total,SI,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,1600,8431.540524124915,0.10843373493975904,PARQUE AVELLANEDA,9
2023,MAYO,Ciclo laboral,9,MARTES,no,no,no,15,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2004,7059.330446320585,0.14444444444444443,FLORES,7
2023,MAYO,Ciclo laboral,13,SABADO,si,no,no,10,no,no,Robo,Robo total,SI,AVENIDA,no,no,Banco Galicia,BANELCO,no,no,no,no,1600,13420.06347955035,0.10696517412935323,PARQUE AVELLANEDA,9
2023,MAYO,Ciclo laboral,13,SABADO,si,no,no,7,no,no,Robo,Robo total,SI,PASAJE,no,si,Banco Galicia,BANELCO,no,si,no,no,1600,10420.033060179741,0.06349206349206349,PARQUE AVELLANEDA,9
2023,MAYO,Ciclo laboral,28,DOMINGO,si,no,si,22,si,no,Robo,Robo total,SI,PASAJE,si,si,CABAL COOP. LTDA.,LINK,si,si,no,no,1600,11647.071437556644,0.016286644951140065,PARQUE AVELLANEDA,9
2023,JULIO,Ciclo laboral,3,LUNES,no,si,no,23,si,no,Robo,Robo total,SI,AVENIDA,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,1600,11164.67584758237,0.11290322580645161,PARQUE AVELLANEDA,9
2023,JULIO,Ciclo laboral,18,MARTES,no,no,no,22,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,1600,8431.540524124915,0.10843373493975904,PARQUE AVELLANEDA,9
2023,AGOSTO,Ciclo laboral,23,MIERCOLES,no,no,no,13,no,si,Robo,Robo total,NO,AVENIDA,no,no,Banco Patagonia,BANELCO,no,no,no,no,1600,14159.012953549358,0.12301587301587301,PARQUE AVELLANEDA,9
2023,SEPTIEMBRE,Ciclo laboral,2,SABADO,si,si,no,14,no,no,Robo,Robo total,SI,AUTOPISTA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,1600,2467.641127037888,0.0670391061452514,PARQUE AVELLANEDA,9
2023,DICIEMBRE,Vacaciones,9,SABADO,si,no,no,4,si,no,Robo,Robo total,SI,AVENIDA,no,no,Banco Patagonia,BANELCO,no,no,no,no,1600,14159.012953549358,0.12301587301587301,PARQUE AVELLANEDA,9
2023,DICIEMBRE,Vacaciones,19,MARTES,no,no,no,16,no,si,Robo,Robo total,NO,AVENIDA,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,1600,9230.20182488271,0.04950495049504951,PARQUE AVELLANEDA,9
2023,MARZO,Ciclo laboral,29,MIERCOLES,no,no,si,9,no,no,Robo,Robo total,NO,CALLE,si,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,si,no,no,1823,3484.1266855831072,0.19607843137254902,CONSTITUCION,1
2023,MAYO,Ciclo laboral,25,JUEVES,no,no,si,14,no,si,Robo,Robo total,NO,CALLE,no,si,BANCO PIANO S.A.,LINK,no,si,no,si,1823,38034.2468249842,0.48695652173913045,CONSTITUCION,1
2023,AGOSTO,Ciclo laboral,6,DOMINGO,si,si,no,7,no,no,Robo,Robo total,NO,AVENIDA,si,si,BANCO DE LA NACION ARGENTINA,LINK,si,si,si,si,1879,23827.665719855973,0.1507537688442211,SAN CRISTOBAL,3
2023,FEBRERO,Vacaciones,8,MIERCOLES,no,no,no,13,no,si,Robo,Robo total,NO,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,1097,8334.953929316844,0.005319148936170213,LUGANO,8
2023,ABRIL,Ciclo laboral,16,DOMINGO,si,no,no,12,no,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,1097,8225.611993995497,0.04498269896193772,LUGANO,8
2023,DICIEMBRE,Vacaciones,5,MARTES,no,si,no,16,no,si,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,1097,8225.611993995497,0.04498269896193772,LUGANO,8
2023,FEBRERO,Vacaciones,17,VIERNES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Supervielle,BANELCO,no,no,no,no,1590,12548.75211219309,0.03896103896103896,VILLA RIACHUELO,8
2023,NOVIEMBRE,Ciclo laboral,30,JUEVES,no,no,si,15,no,si,Robo,Robo total,NO,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,1600,9230.20182488271,0.04950495049504951,PARQUE AVELLANEDA,9
2023,ABRIL,Ciclo laboral,8,SABADO,si,no,no,22,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,1358,5784.514066706951,0.050505050505050504,VILLA SOLDATI,8
2023,SEPTIEMBRE,Ciclo laboral,20,MIERCOLES,no,no,no,5,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,si,no,no,1358,6089.866469184841,0.05791505791505792,VILLA SOLDATI,8
2023,FEBRERO,Vacaciones,8,MIERCOLES,no,no,no,0,si,no,Robo,Robo total,SI,CALLE,no,no,Banco Macro,BANELCO,no,no,no,no,1771,40705.77472225872,0.17454545454545456,BALVANERA,3
2023,OCTUBRE,Ciclo laboral,25,MIERCOLES,no,no,si,22,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2751,22814.96821955925,0.04331450094161959,CHACARITA,15
2023,MAYO,Ciclo laboral,24,MIERCOLES,no,no,si,22,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Itaú,BANELCO,no,si,no,no,2625,10769.90143244158,0.006696428571428571,RETIRO,1
2023,OCTUBRE,Ciclo laboral,6,VIERNES,no,si,no,15,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Itaú,BANELCO,no,si,no,no,2625,10769.90143244158,0.006696428571428571,RETIRO,1
2023,MARZO,Ciclo laboral,11,SABADO,si,no,no,8,no,no,Robo,Robo total,SI,AVENIDA,si,si,Banco Itaú,BANELCO,si,si,no,no,2625,10769.90143244158,0.006696428571428571,RETIRO,1
2023,DICIEMBRE,Vacaciones,16,SABADO,si,no,no,17,no,no,Robo,Robo total,SI,CALLE,no,no,ICBC,BANELCO,no,no,no,si,1358,15.977915952277298,0.7,VILLA SOLDATI,8
2023,DICIEMBRE,Vacaciones,3,DOMINGO,si,si,no,6,si,no,Robo,Robo total,NO,AVENIDA,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,2004,48366.39842876986,0.4151898734177215,FLORES,7
2023,MARZO,Ciclo laboral,5,DOMINGO,si,si,no,4,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Galicia,BANELCO,no,no,no,no,3387,20423.513593870364,0.0026455026455026454,PALERMO,14
2023,JULIO,Ciclo laboral,9,DOMINGO,si,no,no,6,si,no,Robo,Robo total,NO,CALLE,no,no,ICBC,BANELCO,no,no,no,no,2532,23165.532932914386,0.04113110539845758,VILLA CRESPO,15
2023,AGOSTO,Ciclo laboral,23,MIERCOLES,no,no,no,4,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,no,3387,33721.0688890403,0.0158311345646438,PALERMO,14
2023,MARZO,Ciclo laboral,25,SABADO,si,no,si,0,si,no,Robo,Robo total,NO,CALLE,si,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,si,si,no,no,3387,29387.76114967757,0.0036101083032490976,PALERMO,14
2023,ABRIL,Ciclo laboral,30,DOMINGO,si,no,si,6,si,no,Robo,Robo total,NO,AVENIDA,no,si,Banco Galicia,BANELCO,no,no,no,no,3387,7285.03179827416,0.06181818181818182,PALERMO,14
2023,AGOSTO,Ciclo laboral,26,SABADO,si,no,si,5,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,3387,6665.775713262154,0.1348314606741573,PALERMO,14
2023,NOVIEMBRE,Ciclo laboral,25,SABADO,si,no,si,4,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Galicia,BANELCO,no,no,no,no,3387,3936.605115024996,0.16293929712460065,PALERMO,14
2023,JUNIO,Ciclo laboral,11,DOMINGO,si,no,no,5,si,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Galicia,BANELCO,no,no,no,no,3387,6665.775713262154,0.1348314606741573,PALERMO,14
2023,MAYO,Ciclo laboral,20,SABADO,si,no,no,5,si,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Galicia,BANELCO,no,no,no,no,3387,8950.746193393665,0.13333333333333333,PALERMO,14
2023,NOVIEMBRE,Ciclo laboral,25,SABADO,si,no,si,6,si,no,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2751,10617.947558979513,0.08270676691729323,CHACARITA,15
2023,JULIO,Ciclo laboral,23,DOMINGO,si,no,no,5,si,no,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2751,10617.947558979513,0.08270676691729323,CHACARITA,15
2023,MAYO,Ciclo laboral,31,MIERCOLES,no,no,si,6,si,no,Robo,Robo total,SI,AVENIDA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,3387,9584.876514540983,0.0125,PALERMO,14
2023,SEPTIEMBRE,Ciclo laboral,17,DOMINGO,si,no,no,6,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,3387,8501.118940769313,0.029288702928870293,PALERMO,14
2023,SEPTIEMBRE,Ciclo laboral,23,SABADO,si,no,no,5,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,3387,8501.118940769313,0.029288702928870293,PALERMO,14
2023,NOVIEMBRE,Ciclo laboral,5,DOMINGO,si,si,no,5,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,3387,8501.118940769313,0.029288702928870293,PALERMO,14
2023,SEPTIEMBRE,Ciclo laboral,17,DOMINGO,si,no,no,4,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,3387,8501.118940769313,0.029288702928870293,PALERMO,14
2023,JULIO,Ciclo laboral,15,SABADO,si,no,no,6,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,3387,9584.876514540983,0.0125,PALERMO,14
2023,SEPTIEMBRE,Ciclo laboral,23,SABADO,si,no,no,5,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,3387,8501.118940769313,0.029288702928870293,PALERMO,14
2023,JULIO,Ciclo laboral,2,DOMINGO,si,si,no,6,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,3387,8501.118940769313,0.029288702928870293,PALERMO,14
2023,SEPTIEMBRE,Ciclo laboral,10,DOMINGO,si,no,no,5,si,no,Robo,Robo total,NO,AVENIDA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,3387,8950.746193393665,0.13333333333333333,PALERMO,14
2023,AGOSTO,Ciclo laboral,19,SABADO,si,no,no,5,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,3387,8950.746193393665,0.13333333333333333,PALERMO,14
2023,NOVIEMBRE,Ciclo laboral,20,LUNES,no,no,no,5,si,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Santander Río,BANELCO,no,no,no,no,3387,8501.118940769313,0.029288702928870293,PALERMO,14
2023,OCTUBRE,Ciclo laboral,1,DOMINGO,si,si,no,19,si,no,Robo,Robo total,NO,AVENIDA,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2751,16530.831383635832,0.06938775510204082,CHACARITA,15
2023,MARZO,Ciclo laboral,15,MIERCOLES,no,no,no,18,si,no,Robo,Robo total,NO,CALLE,no,si,HSBC Bank Argentina,BANELCO,no,si,no,si,3407,24468.865710858405,0.15675675675675677,NUÑEZ,13
2023,ABRIL,Ciclo laboral,20,JUEVES,no,no,no,21,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,3407,18641.08594574155,0.04076086956521739,NUÑEZ,13
2023,ABRIL,Ciclo laboral,26,MIERCOLES,no,no,si,13,no,si,Robo,Robo total,SI,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,3407,23349.644312663837,0.08,NUÑEZ,13
2023,JULIO,Ciclo laboral,12,MIERCOLES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,si,3407,27507.898829616068,0.0075,NUÑEZ,13
2023,SEPTIEMBRE,Ciclo laboral,15,VIERNES,no,no,no,22,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,si,3407,25777.90488887857,0.01627906976744186,NUÑEZ,13
2023,OCTUBRE,Ciclo laboral,4,MIERCOLES,no,si,no,18,si,no,Robo,Robo total,SI,CALLE,no,no,Banco Santander Río,BANELCO,no,no,si,si,3407,35942.002530845995,0,NUÑEZ,13
2023,OCTUBRE,Ciclo laboral,19,JUEVES,no,no,no,22,si,no,Robo,Robo total,NO,AVENIDA,si,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,si,si,no,no,3407,32436.8390096776,0,NUÑEZ,13
2023,FEBRERO,Vacaciones,4,SABADO,si,si,no,12,no,no,Robo,Robo total,NO,CALLE,no,no,ICBC,BANELCO,no,no,no,no,3407,37428.12371820933,0,NUÑEZ,13
2023,ENERO,Vacaciones,23,LUNES,no,no,no,10,no,si,Robo,Robo total,NO,CALLE,no,si,ICBC,BANELCO,no,si,no,no,3407,37428.12371820933,0,NUÑEZ,13
2023,JUNIO,Ciclo laboral,15,JUEVES,no,no,no,18,si,no,Robo,Robo total,NO,CALLE,no,si,ICBC,BANELCO,no,si,no,no,3407,37428.12371820933,0,NUÑEZ,13
2023,AGOSTO,Ciclo laboral,23,MIERCOLES,no,no,no,16,no,si,Robo,Robo total,NO,CALLE,no,si,ICBC,BANELCO,no,si,no,no,3407,23579.908319584705,0.012232415902140673,NUÑEZ,13
2023,OCTUBRE,Ciclo laboral,26,JUEVES,no,no,si,13,no,si,Robo,Robo total,NO,CALLE,si,si,ICBC,BANELCO,si,si,no,si,3407,36313.99050759079,0.0027548209366391185,NUÑEZ,13
2023,OCTUBRE,Ciclo laboral,26,JUEVES,no,no,si,12,no,si,Robo,Robo total,NO,CALLE,si,si,ICBC,BANELCO,si,si,no,si,3407,36313.99050759079,0.0027548209366391185,NUÑEZ,13
2023,SEPTIEMBRE,Ciclo laboral,29,VIERNES,no,no,si,15,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,no,3407,29463.181079914175,0.009153318077803204,NUÑEZ,13
2023,SEPTIEMBRE,Ciclo laboral,18,LUNES,no,no,no,13,no,si,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,3407,30204.734926395275,0.0041841004184100415,NUÑEZ,13
2023,AGOSTO,Ciclo laboral,13,DOMINGO,si,no,no,15,no,no,Robo,Robo total,NO,CALLE,si,si,HSBC Bank Argentina,BANELCO,si,si,no,no,3407,35037.039367041965,0.022026431718061675,NUÑEZ,13
2023,MAYO,Ciclo laboral,31,MIERCOLES,no,no,si,8,no,no,Robo,Robo total,NO,CALLE,no,no,Banco Macro,BANELCO,no,si,no,no,3214,58057.28924745781,0.06051873198847262,BELGRANO,13
2023,MAYO,Ciclo laboral,24,MIERCOLES,no,no,si,16,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,3214,50357.08943968015,0.042682926829268296,BELGRANO,13
2023,JULIO,Ciclo laboral,28,VIERNES,no,no,si,9,no,no,Robo,Robo total,NO,CALLE,no,si,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,si,no,no,3214,20876.084813562607,0.004807692307692308,BELGRANO,13
2023,FEBRERO,Vacaciones,1,MIERCOLES,no,si,no,10,no,si,Robo,Robo total,SI,AVENIDA,no,si,Banco Santander Río,BANELCO,no,si,no,no,3214,46503.889739500926,0.009036144578313253,BELGRANO,13
2023,DICIEMBRE,Vacaciones,20,MIERCOLES,no,no,no,22,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,no,3214,46503.889739500926,0.009036144578313253,BELGRANO,13
2023,JUNIO,Ciclo laboral,30,VIERNES,no,no,si,8,no,no,Robo,Robo total,NO,CALLE,si,si,Banco Patagonia,BANELCO,no,si,no,no,3214,47336.39541286786,0.010169491525423728,BELGRANO,13
